departure_id,departure_radius,destination_id,destination_radius,search_date,search_date_range
44,0,56,0,NULL,0
181,0,228,0,"2012-06-17",0
2196,0,351,0,NULL,1
37,50,283,50,NULL,3
53,0,194,0,"2012-06-23",0
212,0,44,0,NULL,0
194,50,198,50,NULL,1
279,0,30,0,NULL,0
2196,0,351,0,NULL,1
5988,0,6036,0,"2012-06-16",0
100,0,228,0,NULL,0
67,0,6036,0,NULL,0
30,0,229,0,NULL,0
212,0,44,0,NULL,0
69,0,246,0,NULL,0
279,0,30,0,NULL,0
228,0,NULL,0,NULL,0
2196,0,351,0,NULL,1
93,0,134,0,NULL,0
140,0,138,0,NULL,0
97,0,300,50,"2012-06-22",0
44,0,30,0,NULL,0
37,0,283,0,NULL,3
134,0,229,0,"2012-06-29",4
30,0,252,0,NULL,0
55,0,228,0,"2012-06-10",0
228,0,NULL,0,NULL,0
67,0,6036,0,NULL,0
212,0,44,0,NULL,0
53,0,30,0,NULL,0
7768,0,131,0,NULL,4
30,0,212,0,NULL,0
212,0,134,0,NULL,0
212,0,8461,0,NULL,0
131,0,343,0,NULL,0
203,10,134,10,NULL,0
37,0,283,0,NULL,2
252,0,97,50,NULL,0
30,0,100,0,NULL,2
30,10,229,20,NULL,0
69,0,110,0,NULL,0
93,0,134,0,NULL,0
24,50,67,50,NULL,1
37,0,283,0,NULL,1
69,0,7705,0,"2012-06-10",0
228,0,282,0,NULL,1
198,0,194,0,NULL,0
228,0,NULL,0,NULL,0
30,50,73,30,NULL,0
93,0,134,0,NULL,0
179,0,134,0,NULL,0
2141,10,58,10,NULL,0
30,50,73,30,NULL,0
14,0,5463,0,"2012-06-15",4
166,0,179,0,NULL,0
55,0,228,0,"2012-06-10",0
37,0,283,0,NULL,0
99,0,110,0,NULL,0
30,0,252,0,NULL,0
292,0,69,0,NULL,0
275,50,179,0,NULL,0
30,0,228,0,NULL,0
228,0,179,0,NULL,0
30,0,212,0,NULL,0
310,0,211,0,NULL,0
179,0,69,0,NULL,0
228,0,NULL,0,NULL,0
7762,50,8835,0,NULL,0
228,0,6696,0,NULL,0
313,0,179,0,NULL,0
30,20,109,30,NULL,0
292,0,69,0,NULL,0
99,0,7855,0,NULL,0
152,0,292,0,NULL,0
179,0,253,0,"2012-06-10",0
310,0,211,0,NULL,0
134,0,30,0,NULL,0
58,50,100,50,"2012-05-31",0
30,20,270,20,NULL,0
6036,0,86,0,NULL,0
179,0,134,0,NULL,0
69,30,30,0,"2012-05-31",1
194,0,97,0,NULL,0
243,20,138,0,NULL,0
30,0,212,0,NULL,0
30,10,229,20,NULL,0
134,0,179,0,NULL,0
212,0,44,0,NULL,0
292,0,69,0,NULL,0
6513,10,6486,10,NULL,0
30,20,109,30,NULL,0
179,0,134,0,NULL,0
134,0,229,0,"2012-06-29",4
37,0,228,0,NULL,0
2141,10,58,10,NULL,0
5436,0,270,0,NULL,0
30,0,252,0,NULL,0
310,0,228,0,NULL,0
5436,0,5463,0,NULL,0
179,0,120,0,NULL,0
228,0,NULL,0,NULL,0
194,0,97,0,NULL,0
134,0,30,0,NULL,0
30,20,109,30,NULL,0
69,0,7705,0,"2012-06-10",0
97,0,300,50,"2012-06-22",0
134,0,179,0,NULL,0
169,0,381,0,NULL,0
179,0,253,0,"2012-06-10",0
179,0,134,0,NULL,0
243,20,138,0,NULL,0
5436,0,5463,0,NULL,0
2141,10,58,10,NULL,0
30,0,252,0,NULL,0
228,0,NULL,0,NULL,0
69,30,30,0,"2012-05-31",1
58,50,100,50,"2012-05-31",0
6036,0,179,0,NULL,0
194,0,69,0,NULL,0
30,40,213,50,NULL,0
310,0,211,0,NULL,0
30,0,279,0,NULL,0
30,20,109,30,NULL,0
228,0,NULL,0,NULL,0
212,0,44,0,NULL,0
134,0,30,0,NULL,0
179,0,253,0,"2012-06-10",0
30,20,109,30,NULL,0
134,0,229,0,"2012-06-29",4
170,0,134,0,NULL,0
251,0,310,0,NULL,0
134,0,30,0,NULL,0
69,0,194,0,NULL,0
134,0,30,0,NULL,0
121,0,30,0,NULL,0
3075,0,NULL,0,NULL,0
121,0,134,0,NULL,0
228,0,53,0,NULL,0
5463,0,228,0,"2012-06-14",1
134,0,3112,0,"2012-06-22",0
55,0,228,0,"2012-06-10",0
6036,0,73,0,NULL,0
310,0,140,0,NULL,0
194,0,69,0,NULL,0
170,0,310,0,NULL,0
228,0,100,20,NULL,0
228,30,338,30,NULL,0
310,0,228,0,NULL,0
3075,0,NULL,0,NULL,0
30,0,252,0,NULL,0
30,0,310,0,NULL,0
134,20,344,50,NULL,0
2196,0,351,0,NULL,1
69,30,30,0,"2012-05-31",1
30,0,212,0,NULL,0
228,0,179,0,NULL,0
203,10,134,10,NULL,0
251,0,310,0,NULL,0
317,0,228,0,NULL,0
179,0,253,0,"2012-06-10",0
30,20,270,20,NULL,0
134,0,30,0,NULL,0
69,50,251,50,NULL,0
69,0,194,0,NULL,0
113,0,179,0,NULL,0
1,0,30,0,"2012-06-10",1
175,0,134,0,NULL,0
NULL,0,8454,0,NULL,0
3075,0,NULL,0,NULL,0
2196,0,310,0,NULL,0
183,50,228,50,NULL,0
69,0,194,0,NULL,0
170,0,310,0,NULL,0
3075,50,NULL,50,NULL,0
30,0,252,0,NULL,0
317,0,228,0,NULL,0
131,0,30,0,NULL,0
5988,0,6036,0,"2012-06-16",0
228,0,NULL,0,NULL,0
175,0,134,0,NULL,0
67,0,NULL,0,NULL,0
2196,0,140,0,"2012-06-13",1
179,0,194,0,NULL,2
212,0,8461,0,NULL,0
6486,10,6513,10,NULL,0
134,0,30,0,NULL,0
228,0,53,0,NULL,0
228,0,NULL,0,NULL,0
2196,0,310,0,NULL,0
251,0,310,0,NULL,0
317,0,228,0,NULL,0
6486,10,6513,10,NULL,0
179,0,313,0,NULL,0
121,0,30,0,NULL,0
2196,0,100,0,NULL,0
170,0,134,0,NULL,0
1,0,30,0,"2012-06-10",1
97,20,37,0,NULL,0
203,20,175,0,"2012-05-31",0
69,0,194,0,NULL,0
213,50,134,0,NULL,0
1,0,30,0,NULL,1
30,0,194,0,NULL,0
67,0,NULL,0,NULL,0
100,0,317,0,"2012-05-31",0
138,0,228,0,NULL,0
228,0,213,0,NULL,0
228,0,NULL,0,NULL,0
97,20,37,0,NULL,0
5767,20,5704,40,NULL,0
30,0,84,0,NULL,0
134,0,179,0,NULL,0
30,0,252,0,NULL,0
30,0,84,0,NULL,0
69,0,194,0,NULL,0
175,0,134,0,NULL,0
97,20,37,0,NULL,0
251,0,310,0,NULL,0
279,0,30,0,NULL,0
43,0,170,0,NULL,0
67,0,NULL,0,NULL,0
203,20,175,0,"2012-05-31",0
134,0,229,0,"2012-06-29",4
279,0,30,0,NULL,0
134,0,179,0,NULL,0
97,20,37,0,NULL,0
2196,0,310,0,NULL,0
160,0,13,0,NULL,0
30,0,84,0,NULL,0
67,0,NULL,0,NULL,0
228,0,NULL,0,NULL,0
181,0,228,0,"2012-06-17",0
NULL,0,8454,0,NULL,0
100,0,317,0,"2012-05-31",0
43,0,170,0,NULL,0
5988,0,6036,0,"2012-06-16",0
97,20,37,0,NULL,0
134,0,179,0,NULL,0
69,30,30,0,"2012-05-31",1
67,0,NULL,0,NULL,0
100,0,317,0,"2012-05-31",0
69,0,2196,40,NULL,0
67,0,NULL,0,NULL,0
140,0,138,0,NULL,0
194,0,30,0,NULL,0
134,0,30,0,NULL,0
67,0,NULL,0,NULL,0
134,0,44,0,NULL,0
134,0,138,0,NULL,0
24,20,212,0,NULL,2
30,0,228,0,NULL,0
43,0,170,0,NULL,0
211,30,1,30,NULL,0
134,0,229,0,"2012-06-29",4
134,0,30,0,NULL,0
69,30,30,0,"2012-05-31",1
5988,0,6036,0,"2012-06-16",0
97,20,37,0,NULL,0
30,0,163,0,NULL,0
69,0,2196,0,NULL,0
NULL,0,8454,0,NULL,0
67,0,NULL,0,NULL,0
30,0,310,0,"2012-05-31",0
121,0,134,0,NULL,0
349,0,134,0,NULL,0
160,0,137,50,NULL,0
351,0,30,0,NULL,0
134,0,73,0,NULL,0
194,0,30,0,NULL,0
279,0,30,0,NULL,0
67,0,69,0,NULL,0
30,0,134,0,NULL,0
140,0,43,0,NULL,0
97,20,37,0,NULL,0
43,0,170,0,NULL,0
67,0,NULL,0,NULL,0
30,0,134,0,NULL,0
134,0,131,0,NULL,1
30,0,134,0,NULL,0
NULL,0,NULL,0,NULL,0
55,0,228,0,"2012-06-10",0
211,30,163,0,NULL,0
120,0,175,0,NULL,0
NULL,0,8454,0,NULL,0
67,0,NULL,0,NULL,0
211,30,1,30,NULL,0
44,0,56,0,NULL,0
43,0,170,0,NULL,0
279,0,134,0,NULL,0
24,20,212,0,NULL,1
30,0,138,0,NULL,0
166,0,179,0,NULL,0
134,0,310,0,NULL,0
55,0,228,0,"2012-06-10",0
211,30,1,30,NULL,0
30,0,69,0,NULL,0
67,0,NULL,0,NULL,0
36,0,138,0,"2012-05-31",0
134,0,179,0,NULL,0
69,0,1,0,NULL,0
134,20,344,50,NULL,0
6513,10,6486,10,NULL,0
24,20,212,0,NULL,0
30,0,69,0,NULL,0
279,0,134,0,"2012-06-10",0
30,20,270,20,NULL,0
134,0,6795,0,NULL,0
55,0,228,0,"2012-06-10",0
30,0,69,0,NULL,0
228,0,NULL,0,NULL,0
113,0,179,0,NULL,0
24,10,212,0,NULL,0
134,0,138,0,NULL,0
30,0,69,0,NULL,0
67,0,NULL,0,NULL,0
260,30,30,0,"2012-05-31",1
211,30,1,30,NULL,0
35,20,269,20,NULL,0
169,0,228,0,NULL,0
30,0,228,0,NULL,0
134,0,43,0,NULL,0
183,50,228,50,NULL,0
30,0,69,0,NULL,0
310,0,138,10,NULL,4
138,0,30,0,NULL,0
279,0,30,0,"2012-06-10",0
211,30,1,30,NULL,0
310,0,140,0,NULL,0
5988,0,6036,0,"2012-06-16",0
213,0,120,0,NULL,0
69,0,253,0,"2012-06-10",0
134,0,43,0,NULL,0
30,0,252,0,NULL,0
14,0,173,0,NULL,0
260,30,30,0,"2012-05-31",1
366,30,67,0,NULL,1
279,0,30,0,"2012-06-10",0
24,0,212,0,NULL,0
134,0,43,0,NULL,0
263,50,81,0,"2012-05-31",3
30,40,213,50,NULL,0
36,0,138,0,"2012-05-31",0
30,0,81,0,NULL,0
30,0,228,0,NULL,0
194,0,110,0,NULL,0
228,0,5463,0,NULL,0
228,0,NULL,0,NULL,0
140,0,43,0,NULL,0
228,0,NULL,0,NULL,0
292,0,11,0,NULL,0
134,0,3112,0,"2012-06-22",0
173,0,278,0,NULL,0
97,10,138,10,NULL,0
310,0,140,0,NULL,0
212,0,73,0,NULL,0
134,0,179,0,NULL,0
228,0,NULL,0,NULL,0
NULL,0,8454,0,NULL,0
30,10,229,20,NULL,0
30,0,134,0,NULL,0
169,0,228,0,NULL,0
138,0,30,0,NULL,0
58,0,32,0,NULL,0
273,0,140,0,NULL,0
30,0,228,0,NULL,0
35,20,269,20,NULL,0
270,0,69,0,NULL,0
121,0,203,0,NULL,0
263,50,81,0,"2012-05-31",3
30,0,134,0,NULL,0
247,50,252,50,"2012-06-10",0
329,0,246,0,NULL,0
36,0,138,0,"2012-05-31",0
134,0,43,0,NULL,0
121,0,175,0,NULL,0
58,0,32,0,NULL,0
166,0,179,0,NULL,0
30,0,252,0,NULL,0
30,10,229,20,NULL,0
69,0,5613,0,NULL,2
263,50,81,0,"2012-05-31",3
7705,0,69,0,NULL,0
97,0,229,0,NULL,0
NULL,0,NULL,0,"2012-06-11",0
138,0,30,0,NULL,0
30,0,134,0,NULL,0
194,0,30,0,NULL,0
53,20,134,0,NULL,0
30,0,228,0,NULL,0
121,0,175,0,NULL,0
30,0,228,0,NULL,0
270,0,310,0,NULL,0
142,0,212,0,NULL,0
194,0,30,0,NULL,0
273,0,140,0,NULL,0
121,0,203,0,NULL,0
211,0,310,0,NULL,1
35,20,269,20,NULL,0
69,50,322,50,NULL,0
67,50,NULL,0,NULL,1
44,0,30,0,NULL,0
228,0,53,0,NULL,0
30,0,134,0,NULL,0
7705,0,69,0,NULL,0
152,0,292,0,NULL,0
263,50,81,0,"2012-05-31",3
35,20,269,20,NULL,0
NULL,0,8454,0,NULL,0
44,0,30,0,NULL,0
97,20,37,0,NULL,0
5463,0,97,0,"2012-06-10",0
97,0,30,0,"2012-05-30",0
2196,50,69,50,NULL,1
247,50,252,50,"2012-06-10",0
270,0,30,0,NULL,0
44,0,30,0,NULL,0
228,0,256,40,NULL,0
81,0,194,0,NULL,0
44,0,30,0,NULL,0
30,10,229,20,NULL,0
279,50,134,50,NULL,4
270,0,30,0,NULL,0
134,0,97,0,"2012-07-13",0
270,0,310,0,NULL,0
67,50,NULL,0,NULL,1
32,0,58,0,NULL,0
44,0,30,0,NULL,0
30,0,308,0,NULL,0
179,0,5469,0,NULL,0
97,0,36,0,NULL,0
81,0,194,0,NULL,0
138,0,252,0,NULL,0
97,0,30,0,"2012-05-30",0
30,0,308,0,NULL,0
35,20,269,20,NULL,0
179,0,209,0,NULL,0
30,0,138,0,NULL,0
138,0,30,0,NULL,0
44,0,30,0,"2012-05-31",0
NULL,0,8835,0,NULL,0
35,20,269,20,NULL,0
228,0,NULL,0,NULL,0
152,0,292,0,NULL,0
247,50,252,50,"2012-06-10",0
73,0,43,0,NULL,0
228,0,53,0,NULL,0
211,30,1,30,NULL,0
97,0,36,0,NULL,0
138,0,30,0,NULL,0
211,30,1,30,NULL,0
152,0,292,0,NULL,0
30,0,81,0,NULL,0
30,0,308,0,NULL,0
263,50,81,0,"2012-05-31",3
NULL,30,NULL,0,NULL,0
282,0,169,0,NULL,0
263,0,81,0,"2012-05-31",3
30,0,308,0,NULL,0
138,0,30,0,NULL,0
67,50,NULL,0,NULL,1
134,0,32,0,NULL,0
NULL,0,8835,0,NULL,0
NULL,0,8835,0,NULL,0
30,0,32,0,NULL,NULL
35,20,269,20,NULL,0
81,0,194,0,NULL,0
228,0,NULL,0,NULL,0
175,0,163,0,NULL,0
73,0,97,0,NULL,0
30,0,32,0,NULL,NULL
30,0,308,0,NULL,0
30,0,252,0,NULL,0
152,0,292,0,NULL,0
138,0,30,0,NULL,0
97,0,30,0,"2012-05-30",0
67,30,228,30,NULL,0
30,0,308,0,NULL,0
30,0,32,0,NULL,NULL
134,0,32,0,NULL,0
30,0,32,0,NULL,NULL
252,50,69,50,NULL,1
67,30,228,30,NULL,0
228,0,NULL,0,NULL,0
5767,20,5704,40,NULL,0
228,50,351,50,NULL,0
97,0,30,0,NULL,0
30,0,308,0,NULL,0
98,50,120,30,NULL,0
139,30,254,30,NULL,NULL
213,0,138,0,NULL,0
252,50,69,50,NULL,0
252,0,97,50,NULL,0
194,0,67,0,NULL,0
134,0,32,0,NULL,0
86,20,30,20,NULL,0
270,0,30,0,NULL,0
30,0,310,0,NULL,0
140,0,43,0,NULL,0
93,0,134,0,NULL,0
292,0,11,0,"2012-06-01",0
228,0,NULL,0,NULL,0
152,0,292,0,NULL,0
252,0,97,0,NULL,0
2999,50,310,50,NULL,0
73,0,97,0,NULL,0
30,0,73,0,NULL,0
252,50,69,50,NULL,4
134,0,3112,0,"2012-06-22",0
279,0,308,0,NULL,0
30,0,252,0,NULL,0
67,0,NULL,0,NULL,0
30,0,308,0,NULL,0
NULL,30,NULL,0,NULL,0
292,0,11,0,"2012-06-01",0
8664,0,252,0,NULL,0
152,0,351,0,NULL,0
134,0,138,0,NULL,0
3112,0,134,0,NULL,0
93,0,134,0,NULL,0
152,0,292,0,NULL,0
292,0,11,0,"2012-06-01",0
134,0,229,0,"2012-06-29",4
67,0,NULL,0,NULL,0
134,0,32,0,NULL,0
134,0,30,0,NULL,0
292,0,11,0,"2012-06-01",0
252,0,247,50,NULL,0
292,0,11,0,"2012-06-01",0
2196,0,140,0,"2012-06-13",1
134,20,344,50,NULL,0
30,0,121,0,NULL,0
292,0,11,0,NULL,0
67,0,NULL,0,NULL,0
30,0,73,0,NULL,0
97,0,5463,0,NULL,0
139,20,254,30,NULL,NULL
134,0,3112,0,"2012-06-22",0
120,0,351,0,NULL,0
97,0,228,0,NULL,1
30,0,97,0,NULL,0
228,0,NULL,0,NULL,0
138,0,30,0,NULL,0
179,0,30,0,NULL,0
93,0,134,0,NULL,0
97,0,228,0,NULL,1
2196,0,140,0,"2012-06-13",0
30,0,308,0,NULL,0
263,0,81,0,"2012-05-31",3
134,0,73,0,"2012-06-18",0
138,0,30,0,NULL,0
152,0,292,0,NULL,0
138,0,252,0,NULL,0
175,0,163,0,NULL,0
30,0,97,0,NULL,0
120,0,351,0,NULL,0
67,0,NULL,0,NULL,0
1,0,70,0,NULL,0
317,0,NULL,0,NULL,0
179,0,30,0,NULL,0
30,0,121,0,NULL,0
5463,0,97,50,NULL,1
53,0,194,0,NULL,0
30,0,97,0,NULL,0
134,0,30,0,NULL,0
135,0,252,0,NULL,0
228,0,36,30,NULL,2
228,0,43,0,NULL,0
67,0,NULL,0,NULL,0
2196,0,351,0,NULL,0
138,30,380,30,NULL,1
252,50,69,50,NULL,0
69,0,5613,0,NULL,2
120,0,175,0,NULL,0
5436,0,NULL,0,NULL,0
93,0,134,0,NULL,0
134,0,30,0,NULL,0
69,50,46,50,NULL,0
NULL,30,NULL,0,NULL,0
228,0,43,0,NULL,0
30,40,170,50,NULL,0
317,0,NULL,0,NULL,0
67,0,NULL,0,NULL,0
152,0,292,0,NULL,0
30,0,252,0,NULL,0
30,0,308,0,NULL,0
100,0,310,50,NULL,0
30,0,308,0,NULL,0
8467,50,170,0,NULL,0
7681,30,380,30,NULL,1
135,0,252,0,NULL,0
263,50,81,0,"2012-05-31",1
351,50,229,50,NULL,0
263,50,81,0,"2012-05-31",1
97,0,228,0,NULL,1
67,0,NULL,0,NULL,0
134,0,30,0,NULL,0
263,50,81,0,"2012-05-31",1
134,0,229,0,"2012-06-29",4
30,0,97,0,NULL,1
97,0,228,0,NULL,1
70,0,30,0,NULL,0
67,0,NULL,0,NULL,0
179,0,69,0,NULL,0
252,0,135,0,NULL,0
100,0,310,0,NULL,0
279,50,134,50,NULL,4
69,0,5613,0,NULL,1
69,0,5613,0,NULL,1
134,0,30,0,NULL,0
138,0,30,0,NULL,0
69,50,46,50,NULL,0
175,0,163,0,NULL,0
134,0,30,0,NULL,0
69,0,5613,0,NULL,1
24,0,246,0,NULL,0
292,0,11,0,NULL,0
67,0,NULL,0,NULL,0
252,50,69,50,NULL,0
2156,0,5867,0,NULL,0
1,0,70,0,NULL,0
282,50,44,50,"2012-06-20",4
30,0,308,0,NULL,0
228,0,NULL,0,NULL,0
354,50,134,0,NULL,0
252,0,8664,0,NULL,0
30,0,163,0,NULL,0
134,0,30,0,NULL,0
152,0,292,0,NULL,0
282,50,44,50,"2012-06-20",4
67,0,NULL,0,NULL,0
346,30,30,0,NULL,NULL
69,50,46,50,NULL,0
179,0,194,0,NULL,0
229,0,140,50,"2012-06-10",0
179,0,134,0,"2012-06-10",0
269,0,97,0,NULL,0
229,0,179,0,NULL,0
NULL,0,181,30,NULL,0
292,0,11,0,NULL,0
252,0,138,0,NULL,0
351,0,191,20,NULL,0
30,0,70,0,NULL,0
134,0,229,0,"2012-06-29",4
138,0,30,0,NULL,0
282,0,44,0,"2012-06-20",4
179,0,30,0,NULL,0
30,0,163,0,NULL,0
179,0,134,0,NULL,0
30,0,97,0,NULL,1
14,0,173,0,NULL,0
69,50,46,50,NULL,0
67,0,NULL,0,NULL,0
279,50,134,50,NULL,4
30,0,69,0,NULL,1
170,0,134,0,NULL,0
30,0,97,0,NULL,1
282,50,44,50,"2012-06-20",4
351,50,229,50,NULL,0
270,10,163,50,NULL,1
134,0,30,0,NULL,0
351,0,67,0,NULL,0
30,0,97,0,NULL,1
160,0,30,0,NULL,0
252,0,135,0,NULL,0
6839,0,NULL,0,NULL,0
269,0,297,0,NULL,0
30,0,308,0,NULL,0
282,50,44,50,"2012-06-20",4
30,0,163,0,NULL,0
53,0,30,0,NULL,0
179,0,194,0,NULL,0
179,0,134,0,NULL,0
179,0,5469,0,NULL,0
282,50,44,50,"2012-06-20",4
7056,0,7061,0,NULL,0
346,30,30,0,NULL,NULL
3112,0,134,0,NULL,0
30,0,97,0,NULL,0
228,0,NULL,0,NULL,0
5469,0,97,0,NULL,0
30,0,37,10,NULL,0
67,0,NULL,0,NULL,0
351,0,191,20,NULL,0
30,0,308,0,NULL,0
53,0,30,0,NULL,1
6036,0,5868,20,NULL,0
138,0,30,0,NULL,0
30,20,270,20,NULL,0
36,0,134,0,"2012-06-15",0
138,0,30,0,NULL,0
179,0,134,0,NULL,0
30,0,308,0,NULL,0
138,0,44,0,NULL,0
30,0,69,0,NULL,1
30,20,270,20,NULL,0
194,0,30,0,NULL,0
NULL,0,181,30,NULL,0
30,0,44,0,NULL,0
6839,0,NULL,0,NULL,0
138,0,30,0,NULL,0
67,0,NULL,0,NULL,0
NULL,0,181,30,NULL,0
351,0,191,0,NULL,0
309,0,NULL,0,NULL,0
30,0,308,0,NULL,0
53,0,30,0,NULL,0
256,10,297,10,"2012-06-15",2
NULL,0,181,30,NULL,0
194,0,30,0,NULL,0
310,0,297,0,NULL,0
209,0,194,0,NULL,0
35,20,269,20,NULL,0
310,0,134,0,NULL,0
67,0,NULL,0,NULL,0
104,0,179,0,NULL,0
NULL,0,181,30,NULL,0
228,50,266,50,NULL,0
252,0,138,0,NULL,0
37,50,134,50,NULL,1
7749,0,134,0,NULL,0
53,0,246,0,NULL,0
260,30,30,0,"2012-05-31",1
179,0,134,0,NULL,0
166,30,7753,30,NULL,1
354,50,134,0,NULL,0
69,0,30,0,NULL,0
30,0,308,0,NULL,0
35,20,269,20,NULL,0
229,0,179,0,NULL,0
69,0,229,0,NULL,0
228,0,30,0,NULL,0
252,0,247,50,NULL,0
179,0,69,0,NULL,0
5469,0,179,0,NULL,0
351,0,67,0,NULL,0
53,0,30,0,NULL,0
44,0,30,0,NULL,0
279,0,134,0,NULL,0
69,0,30,0,NULL,0
169,50,30,0,NULL,0
228,50,266,50,NULL,0
5469,0,179,0,NULL,0
260,30,30,0,"2012-05-31",1
44,0,69,0,NULL,0
170,0,310,0,NULL,0
178,0,84,0,NULL,3
194,30,335,30,NULL,0
269,0,113,0,NULL,0
310,0,163,0,NULL,0
2196,0,351,0,NULL,0
53,0,246,0,NULL,0
113,0,196,0,NULL,0
209,0,30,0,NULL,0
351,50,229,50,NULL,0
279,0,134,0,NULL,0
69,0,229,0,NULL,0
6839,0,NULL,0,NULL,0
100,0,20,50,"2012-06-21",0
6209,80,21763,80,NULL,4
97,0,160,0,NULL,0
179,0,194,0,NULL,0
179,0,134,0,NULL,0
100,0,273,0,NULL,0
2196,0,351,0,NULL,0
228,0,171,0,NULL,0
30,0,44,0,NULL,0
170,0,310,0,NULL,0
30,0,169,0,NULL,0
5469,0,179,0,NULL,0
309,0,NULL,0,NULL,0
213,0,170,0,NULL,0
3115,50,97,50,NULL,1
113,0,269,0,NULL,0
6839,0,NULL,0,NULL,0
279,0,134,0,NULL,0
30,0,44,0,NULL,0
97,0,160,0,NULL,0
30,0,70,0,NULL,0
134,0,136,0,NULL,0
30,0,268,0,NULL,1
5469,0,179,0,NULL,0
30,0,212,0,NULL,0
100,20,58,20,NULL,0
228,0,30,0,NULL,0
7718,50,170,50,NULL,0
243,20,138,0,NULL,0
163,0,30,0,NULL,0
30,0,69,0,NULL,1
279,0,134,0,NULL,0
30,0,308,0,NULL,0
179,0,194,0,NULL,0
228,0,170,0,NULL,0
30,0,212,0,NULL,0
97,0,160,0,NULL,0
163,0,30,0,NULL,0
97,0,69,0,NULL,0
30,0,70,0,NULL,0
30,0,69,0,NULL,1
175,0,134,0,NULL,0
30,0,212,0,NULL,0
97,0,160,0,NULL,0
7684,20,228,0,NULL,0
5469,0,179,0,NULL,0
30,0,268,0,NULL,1
339,0,252,0,NULL,NULL
8799,0,142,0,NULL,0
30,0,138,0,NULL,0
73,30,5892,0,NULL,2
14,0,179,0,NULL,2
32,0,67,0,NULL,0
30,0,169,0,NULL,0
179,0,134,0,NULL,0
6839,0,NULL,0,NULL,0
30,0,268,0,NULL,0
97,0,160,0,NULL,0
30,0,212,0,NULL,0
179,0,138,0,NULL,0
134,0,228,0,NULL,0
175,0,134,0,NULL,0
163,50,179,0,NULL,4
310,0,170,0,NULL,0
309,0,NULL,0,NULL,0
30,0,194,0,NULL,0
209,0,134,0,NULL,0
273,20,100,0,NULL,0
178,0,84,0,NULL,3
140,30,81,0,NULL,0
138,0,44,0,NULL,0
97,0,160,0,NULL,0
8799,0,142,0,NULL,0
310,0,170,0,NULL,0
179,0,104,0,NULL,0
35,20,269,20,NULL,0
179,0,134,0,NULL,0
69,0,30,0,NULL,0
30,0,194,0,NULL,0
44,0,69,0,NULL,0
175,0,134,0,NULL,0
309,0,NULL,0,NULL,0
228,0,30,0,NULL,0
6209,80,21763,80,NULL,4
243,20,138,0,NULL,0
134,50,37,50,NULL,1
7684,20,228,0,NULL,0
134,0,228,0,NULL,0
30,0,212,0,NULL,0
97,0,160,0,NULL,0
310,0,163,0,NULL,0
5463,0,228,0,"2012-06-10",0
273,20,100,0,NULL,0
7684,20,228,0,NULL,0
163,0,134,0,NULL,0
30,0,73,0,NULL,0
7056,50,6950,50,NULL,0
213,0,86,0,NULL,0
317,0,212,0,NULL,0
254,0,228,0,NULL,1
152,0,246,0,NULL,0
20,30,69,20,NULL,1
134,0,229,0,NULL,0
297,0,228,0,NULL,0
175,0,134,0,NULL,0
163,0,134,0,NULL,0
30,0,69,0,NULL,1
97,0,160,0,NULL,0
30,0,81,20,NULL,0
228,0,5463,0,NULL,0
7684,20,228,0,NULL,0
163,0,134,0,NULL,0
5469,0,179,0,NULL,0
30,0,81,20,NULL,0
14,0,67,0,NULL,2
30,0,69,0,NULL,1
NULL,0,NULL,0,NULL,0
163,0,261,0,NULL,0
30,0,69,0,NULL,1
30,0,69,0,NULL,1
134,0,229,0,NULL,0
5469,0,179,0,NULL,0
138,50,36,0,NULL,0
30,20,270,20,NULL,0
338,20,134,20,NULL,0
228,0,100,0,NULL,0
254,0,228,0,NULL,4
30,0,308,0,NULL,0
163,0,261,0,NULL,0
228,0,104,0,NULL,0
152,0,246,0,NULL,0
69,0,55,0,NULL,0
30,0,138,0,NULL,0
30,0,169,50,NULL,1
30,0,69,0,NULL,0
30,0,69,0,NULL,1
32,50,36,0,NULL,0
175,0,134,0,NULL,0
7684,20,228,0,NULL,0
175,0,30,0,NULL,0
30,0,1,0,NULL,1
351,0,228,0,NULL,0
24,0,270,0,NULL,0
14,0,73,0,NULL,2
175,0,134,0,NULL,0
309,0,NULL,0,NULL,0
7684,20,228,0,NULL,0
209,0,169,0,NULL,0
30,0,69,0,NULL,1
175,0,134,0,NULL,0
20,30,69,20,NULL,1
254,0,228,0,NULL,4
14,0,73,40,NULL,2
6088,50,6030,40,"2012-07-23",0
297,0,228,0,NULL,0
30,0,73,0,NULL,0
30,0,69,0,NULL,1
228,0,30,0,NULL,0
2185,50,248,20,NULL,0
351,0,228,0,NULL,0
93,0,134,0,NULL,0
228,0,30,0,NULL,0
274,50,36,0,NULL,0
35,20,269,20,NULL,0
6209,80,21763,80,NULL,4
228,0,310,0,"2012-05-31",0
175,0,134,0,NULL,0
178,0,84,0,NULL,3
30,0,308,0,NULL,0
6209,80,21763,80,NULL,4
100,0,273,20,NULL,0
20,30,69,20,NULL,1
30,0,69,0,NULL,1
310,0,100,0,NULL,0
1,30,97,0,NULL,0
374,0,160,0,NULL,0
35,20,269,0,NULL,0
30,0,69,0,NULL,1
228,0,5463,0,NULL,0
73,30,5892,0,NULL,2
228,0,30,0,NULL,0
351,0,228,0,NULL,0
138,0,310,0,NULL,0
67,50,NULL,0,NULL,1
